# Number of Zones: 1
# Number of Rooms: 1
# Simulation Duration: 2674800 seconds
# Time Step: 600 seconds 
# Number of Time Instances: 4458
# Thermal Capacity of Room (C): 2000 kJ/K 
# Thermal Capacity of SPOT Region (C_): 200 kJ/K 
# Heat Transfer Coefficient for Outside (alpha_o): 0.048 kJ/K.s 
# Heat Transfer Coefficient for Regions (alpha_r): 0.1425 kJ/K.s 
# Heat Load Due to Lightening and Equipments (Q_l): 0.1 kW 
# Heat Load Due to Presence of Occupants (Q_h): 0.1 kW 
# Heat Load of SPOT Unit (Q_s): 0.7 kW 
# Coefficient of Fan Power Consumption (fan_coef): 0.094
# Density of Air (density): 1.225 kg/m3 
# Specific Heat Capacity of Air (specific_heat): 1.003 kJ/kg.K 
# Parameter-1 of Learned PMV Model: 0.2466
# Parameter-2 of Learned PMV Model: 1.4075
# Parameter-3 of Learned PMV Model: 0.581
# Parameter-4 of Learned PMV Model: 5.4668
# Heating Efficiency of AHU: 0.9
# Cooling Efficiency of AHU: 0.9

S_{SPOT}^1, Occupancy^1, T_{HVAC}^1, T_{SPOT}^1, T_{NoSPOT}^1, DeltaT_{SPOT}^1, DeltaT_{NoSPOT}^1, PPV^1, T_{MixedAir}, T_{ext}, P_{AHU}
1, 1, 13.1703, 18.7843, 13.437, 5.61403, 0.266667, -0.83458, 12.8075, -11.1, 1.87826
1, 1, 13.161, 18.775, 13.4277, 5.61403, 0.266667, -0.836878, 12.8, -11.1, 1.87877
1, 1, 13.152, 18.766, 13.4186, 5.61403, 0.266667, -0.839101, 12.7928, -11.1, 1.87926
1, 1, 13.1433, 18.7573, 13.4099, 5.61403, 0.266667, -0.841251, 12.7858, -11.1, 1.87973
1, 1, 13.1348, 18.7489, 13.4015, 5.61403, 0.266667, -0.84333, 12.7791, -11.1, 1.88019
1, 1, 13.1267, 18.7407, 13.3933, 5.61403, 0.266667, -0.845341, 12.6726, -11.6, 1.88747
1, 1, 13.1116, 18.7256, 13.3783, 5.61403, 0.266667, -0.849061, 12.6605, -11.6, 1.88829
1, 1, 13.097, 18.711, 13.3637, 5.61403, 0.266667, -0.852659, 12.6488, -11.6, 1.88909
1, 1, 13.0829, 18.6969, 13.3496, 5.61403, 0.266667, -0.856139, 12.6375, -11.6, 1.88986
1, 1, 13.0692, 18.6833, 13.3359, 5.61403, 0.266667, -0.859505, 12.6266, -11.6, 1.8906
1, 1, 13.056, 18.6701, 13.3227, 5.61403, 0.266667, -0.86276, 12.6161, -11.6, 1.89132
1, 1, 13.0433, 18.6573, 13.3099, 5.61403, 0.266667, -0.865909, 12.7058, -11.1, 1.88519
1, 1, 13.0381, 18.6522, 13.3048, 5.61403, 0.266667, -0.867178, 12.7017, -11.1, 1.88548
1, 1, 13.0331, 18.6472, 13.2998, 5.61403, 0.266667, -0.868406, 12.6977, -11.1, 1.88575
1, 1, 13.0283, 18.6424, 13.295, 5.61403, 0.266667, -0.869594, 12.6939, -11.1, 1.88601
1, 1, 13.0237, 18.6377, 13.2903, 5.61403, 0.266667, -0.870743, 12.6902, -11.1, 1.88626
1, 1, 13.0192, 18.6332, 13.2858, 5.61403, 0.266667, -0.871854, 12.6866, -11.1, 1.88651
1, 1, 13.0148, 18.6288, 13.2815, 5.61403, 0.266667, -0.872928, 12.7031, -11, 1.88538
1, 1, 13.012, 18.6261, 13.2787, 5.61403, 0.266667, -0.873612, 12.7009, -11, 1.88554
1, 1, 13.0093, 18.6234, 13.276, 5.61403, 0.266667, -0.874274, 12.6987, -11, 1.88568
1, 1, 13.0068, 18.6208, 13.2734, 5.61403, 0.266667, -0.874914, 12.6966, -11, 1.88582
1, 1, 13.0042, 18.6183, 13.2709, 5.61403, 0.266667, -0.875533, 12.6946, -11, 1.88596
1, 1, 13.0018, 18.6159, 13.2685, 5.61403, 0.266667, -0.876131, 12.6927, -11, 1.88609
1, 1, 12.9995, 18.6135, 13.2661, 5.61403, 0.266667, -0.87671, 12.5308, -11.8, 1.89714
1, 1, 12.9857, 18.5997, 13.2523, 5.61403, 0.266667, -0.880111, 12.5198, -11.8, 1.8979
1, 1, 12.9723, 18.5864, 13.239, 5.61403, 0.266667, -0.8834, 12.5091, -11.8, 1.89862
1, 1, 12.9594, 18.5735, 13.2261, 5.61403, 0.266667, -0.886581, 12.4988, -11.8, 1.89933
1, 1, 12.947, 18.561, 13.2136, 5.61403, 0.266667, -0.889657, 12.4888, -11.8, 1.90001
1, 1, 12.9349, 18.5489, 13.2016, 5.61403, 0.266667, -0.892633, 12.4791, -11.8, 1.90067
1, 1, 12.9232, 18.5373, 13.1899, 5.61403, 0.266667, -0.895511, 12.5898, -11.2, 1.89311
1, 1, 12.9206, 18.5346, 13.1872, 5.61403, 0.266667, -0.896164, 12.5877, -11.2, 1.89326
1, 1, 12.918, 18.5321, 13.1847, 5.61403, 0.266667, -0.896795, 12.5856, -11.2, 1.8934
1, 1, 12.9155, 18.5296, 13.1822, 5.61403, 0.266667, -0.897406, 12.5837, -11.2, 1.89353
1, 1, 12.9131, 18.5272, 13.1798, 5.61403, 0.266667, -0.897997, 12.5817, -11.2, 1.89367
1, 1, 12.9108, 18.5249, 13.1775, 5.61403, 0.266667, -0.898568, 12.5799, -11.2, 1.89379
1, 1, 12.9086, 18.5226, 13.1753, 5.61403, 0.266667, -0.89912, 12.7581, -10.3, 1.88163
1, 1, 12.9194, 18.5334, 13.1861, 5.61403, 0.266667, -0.896459, 12.7667, -10.3, 1.88104
1, 1, 12.9298, 18.5439, 13.1965, 5.61403, 0.266667, -0.893884, 12.7751, -10.3, 1.88047
1, 1, 12.9399, 18.554, 13.2066, 5.61403, 0.266667, -0.891395, 12.7832, -10.3, 1.87992
1, 1, 12.9497, 18.5637, 13.2164, 5.61403, 0.266667, -0.888987, 12.791, -10.3, 1.87938
1, 1, 12.9591, 18.5732, 13.2258, 5.61403, 0.266667, -0.886658, 12.7985, -10.3, 1.87887
1, 1, 12.9683, 18.5823, 13.2349, 5.61403, 0.266667, -0.884405, 12.7258, -10.7, 1.88383
1, 1, 12.9713, 18.5854, 13.238, 5.61403, 0.266667, -0.883647, 12.7283, -10.7, 1.88366
1, 1, 12.9743, 18.5883, 13.241, 5.61403, 0.266667, -0.882914, 12.7307, -10.7, 1.8835
1, 1, 12.9772, 18.5912, 13.2439, 5.61403, 0.266667, -0.882205, 12.733, -10.7, 1.88334
1, 1, 12.98, 18.594, 13.2466, 5.61403, 0.266667, -0.881519, 12.7352, -10.7, 1.88319
1, 1, 12.9827, 18.5967, 13.2493, 5.61403, 0.266667, -0.880856, 12.7374, -10.7, 1.88304
1, 1, 12.9853, 18.5993, 13.2519, 5.61403, 0.266667, -0.880215, 12.7194, -10.8, 1.88427
1, 1, 12.9863, 18.6004, 13.253, 5.61403, 0.266667, -0.87995, 12.7203, -10.8, 1.88421
1, 1, 12.9874, 18.6014, 13.254, 5.61403, 0.266667, -0.879693, 12.7211, -10.8, 1.88415
1, 1, 12.9884, 18.6024, 13.255, 5.61403, 0.266667, -0.879445, 12.7219, -10.8, 1.8841
1, 1, 12.9894, 18.6034, 13.256, 5.61403, 0.266667, -0.879205, 12.7227, -10.8, 1.88404
1, 1, 12.9903, 18.6043, 13.257, 5.61403, 0.266667, -0.878973, 12.7235, -10.8, 1.88399
1, 1, 12.9912, 18.6052, 13.2579, 5.61403, 0.266667, -0.878748, 12.7642, -10.6, 1.88121
1, 1, 12.995, 18.609, 13.2616, 5.61403, 0.266667, -0.877821, 12.7672, -10.6, 1.88101
1, 1, 12.9986, 18.6126, 13.2653, 5.61403, 0.266667, -0.876924, 12.7701, -10.6, 1.88081
1, 1, 13.0021, 18.6162, 13.2688, 5.61403, 0.266667, -0.876056, 12.7729, -10.6, 1.88062
1, 1, 13.0055, 18.6196, 13.2722, 5.61403, 0.266667, -0.875218, 12.7756, -10.6, 1.88043
1, 1, 13.0088, 18.6228, 13.2755, 5.61403, 0.266667, -0.874406, 12.7783, -10.6, 1.88025
1, 1, 13.012, 18.626, 13.2787, 5.61403, 0.266667, -0.873621, 12.8208, -10.4, 1.87735
1, 1, 13.018, 18.632, 13.2846, 5.61403, 0.266667, -0.872152, 12.8256, -10.4, 1.87702
1, 1, 13.0237, 18.6378, 13.2904, 5.61403, 0.266667, -0.870731, 12.8302, -10.4, 1.87671
1, 1, 13.0293, 18.6433, 13.296, 5.61403, 0.266667, -0.869357, 12.8347, -10.4, 1.8764
1, 1, 13.0347, 18.6487, 13.3013, 5.61403, 0.266667, -0.868027, 12.839, -10.4, 1.87611
1, 1, 13.0399, 18.6539, 13.3066, 5.61403, 0.266667, -0.866742, 12.8431, -10.4, 1.87582
1, 1, 13.0449, 18.659, 13.3116, 5.61403, 0.266667, -0.865498, 12.8872, -10.2, 1.87282
1, 1, 13.0527, 18.6667, 13.3194, 5.61403, 0.266667, -0.863585, 12.8934, -10.2, 1.87239
1, 1, 13.0602, 18.6742, 13.3269, 5.61403, 0.266667, -0.861735, 12.8994, -10.2, 1.87198
1, 1, 13.0675, 18.6815, 13.3341, 5.61403, 0.266667, -0.859946, 12.9052, -10.2, 1.87159
1, 1, 13.0745, 18.6885, 13.3411, 5.61403, 0.266667, -0.858215, 12.9108, -10.2, 1.8712
1, 1, 13.0813, 18.6953, 13.3479, 5.61403, 0.266667, -0.856542, 12.9162, -10.2, 1.87083
1, 1, 13.0878, 18.7019, 13.3545, 5.61403, 0.266667, -0.854923, 13.0615, -9.5, 1.86092
1, 1, 13.1042, 18.7183, 13.3709, 5.61403, 0.266667, -0.850871, 13.0746, -9.5, 1.86002
1, 1, 13.1201, 18.7342, 13.3868, 5.61403, 0.266667, -0.846953, 13.0873, -9.5, 1.85915
1, 1, 13.1355, 18.7495, 13.4022, 5.61403, 0.266667, -0.843163, 13.0996, -9.5, 1.85831
1, 1, 13.1504, 18.7644, 13.417, 5.61403, 0.266667, -0.839498, 13.1115, -9.5, 1.8575
1, 1, 13.1647, 18.7788, 13.4314, 5.61403, 0.266667, -0.835953, 13.123, -9.5, 1.85672
1, 1, 13.1786, 18.7927, 13.4453, 5.61403, 0.266667, -0.832525, 12.9341, -10.5, 1.86961
1, 1, 13.1777, 18.7917, 13.4444, 5.61403, 0.266667, -0.832759, 12.9334, -10.5, 1.86966
1, 1, 13.1768, 18.7908, 13.4434, 5.61403, 0.266667, -0.832987, 12.9326, -10.5, 1.86971
1, 1, 13.1759, 18.7899, 13.4425, 5.61403, 0.266667, -0.833207, 12.9319, -10.5, 1.86976
1, 1, 13.175, 18.7891, 13.4417, 5.61403, 0.266667, -0.833419, 12.9312, -10.5, 1.86981
1, 1, 13.1742, 18.7882, 13.4409, 5.61403, 0.266667, -0.833625, 12.9306, -10.5, 1.86985
1, 1, 13.1734, 18.7874, 13.44, 5.61403, 0.266667, -0.833824, 12.9699, -10.3, 1.86717
1, 1, 13.1755, 18.7895, 13.4421, 5.61403, 0.266667, -0.833306, 12.9716, -10.3, 1.86705
1, 1, 13.1775, 18.7915, 13.4442, 5.61403, 0.266667, -0.832805, 12.9732, -10.3, 1.86694
1, 1, 13.1795, 18.7935, 13.4461, 5.61403, 0.266667, -0.832321, 12.9748, -10.3, 1.86683
1, 1, 13.1814, 18.7954, 13.448, 5.61403, 0.266667, -0.831852, 12.9763, -10.3, 1.86673
1, 1, 13.1832, 18.7972, 13.4499, 5.61403, 0.266667, -0.831399, 12.9778, -10.3, 1.86663
1, 1, 13.185, 18.799, 13.4517, 5.61403, 0.266667, -0.83096, 13.0392, -10, 1.86244
1, 1, 13.191, 18.8051, 13.4577, 5.61403, 0.266667, -0.829471, 13.0441, -10, 1.86211
1, 1, 13.1969, 18.8109, 13.4635, 5.61403, 0.266667, -0.828031, 13.0487, -10, 1.86179
1, 1, 13.2025, 18.8166, 13.4692, 5.61403, 0.266667, -0.826638, 13.0532, -10, 1.86148
1, 1, 13.208, 18.822, 13.4746, 5.61403, 0.266667, -0.825291, 13.0576, -10, 1.86118
1, 1, 13.2133, 18.8273, 13.4799, 5.61403, 0.266667, -0.823988, 13.0618, -10, 1.86089
1, 1, 13.2184, 18.8324, 13.485, 5.61403, 0.266667, -0.822728, 13.2059, -9.3, 1.85106
1, 1, 13.2334, 18.8474, 13.5001, 5.61403, 0.266667, -0.819023, 13.2179, -9.3, 1.85024
1, 1, 13.2479, 18.862, 13.5146, 5.61403, 0.266667, -0.81544, 13.2296, -9.3, 1.84944
1, 1, 13.262, 18.876, 13.5286, 5.61403, 0.266667, -0.811975, 13.2408, -9.3, 1.84868
1, 1, 13.2756, 18.8896, 13.5422, 5.61403, 0.266667, -0.808623, 13.2517, -9.3, 1.84794
1, 1, 13.2887, 18.9028, 13.5554, 5.61403, 0.266667, -0.805382, 13.2622, -9.3, 1.84722
1, 1, 13.3014, 18.9155, 13.5681, 5.61403, 0.266667, -0.802246, 13.2324, -9.5, 1.84925
1, 1, 13.3108, 18.9249, 13.5775, 5.61403, 0.266667, -0.799925, 13.2399, -9.5, 1.84874
1, 1, 13.32, 18.934, 13.5866, 5.61403, 0.266667, -0.797679, 13.2472, -9.5, 1.84824
1, 1, 13.3288, 18.9428, 13.5954, 5.61403, 0.266667, -0.795507, 13.2542, -9.5, 1.84776
1, 1, 13.3373, 18.9513, 13.6039, 5.61403, 0.266667, -0.793406, 13.2611, -9.5, 1.8473
1, 1, 13.3455, 18.9596, 13.6122, 5.61403, 0.266667, -0.791374, 13.2676, -9.5, 1.84685
1, 1, 13.3535, 18.9675, 13.6202, 5.61403, 0.266667, -0.789409, 13.254, -9.6, 1.84778
1, 1, 13.3598, 18.9738, 13.6264, 5.61403, 0.266667, -0.787864, 13.259, -9.6, 1.84743
1, 1, 13.3658, 18.9798, 13.6325, 5.61403, 0.266667, -0.78637, 13.2639, -9.6, 1.8471
1, 1, 13.3717, 18.9857, 13.6383, 5.61403, 0.266667, -0.784924, 13.2686, -9.6, 1.84678
1, 1, 13.3773, 18.9914, 13.644, 5.61403, 0.266667, -0.783526, 13.2731, -9.6, 1.84647
1, 1, 13.3828, 18.9969, 13.6495, 5.61403, 0.266667, -0.782173, 13.2775, -9.6, 1.84617
1, 1, 13.3881, 19.0022, 13.6548, 5.61403, 0.266667, -0.780866, 13.2217, -9.9, 1.84998
1, 1, 13.3889, 19.003, 13.6556, 5.61403, 0.266667, -0.780666, 13.2224, -9.9, 1.84994
1, 1, 13.3897, 19.0038, 13.6564, 5.61403, 0.266667, -0.780473, 13.223, -9.9, 1.84989
1, 1, 13.3905, 19.0045, 13.6571, 5.61403, 0.266667, -0.780286, 13.2236, -9.9, 1.84985
1, 1, 13.3912, 19.0052, 13.6579, 5.61403, 0.266667, -0.780106, 13.2242, -9.9, 1.84981
1, 1, 13.3919, 19.006, 13.6586, 5.61403, 0.266667, -0.779931, 13.2248, -9.9, 1.84977
1, 1, 13.3926, 19.0066, 13.6593, 5.61403, 0.266667, -0.779762, 13.1453, -10.3, 1.8552
1, 1, 13.3875, 19.0015, 13.6542, 5.61403, 0.266667, -0.781019, 13.1412, -10.3, 1.85547
1, 1, 13.3826, 18.9966, 13.6492, 5.61403, 0.266667, -0.782235, 13.1373, -10.3, 1.85574
1, 1, 13.3778, 18.9918, 13.6445, 5.61403, 0.266667, -0.78341, 13.1335, -10.3, 1.856
1, 1, 13.3732, 18.9872, 13.6399, 5.61403, 0.266667, -0.784548, 13.1298, -10.3, 1.85626
1, 1, 13.3687, 18.9828, 13.6354, 5.61403, 0.266667, -0.785647, 13.1262, -10.3, 1.8565
1, 1, 13.3644, 18.9785, 13.6311, 5.61403, 0.266667, -0.786711, 13.1428, -10.2, 1.85537
1, 1, 13.3617, 18.9757, 13.6284, 5.61403, 0.266667, -0.787385, 13.1406, -10.2, 1.85552
1, 1, 13.3591, 18.9731, 13.6257, 5.61403, 0.266667, -0.788037, 13.1385, -10.2, 1.85566
1, 1, 13.3565, 18.9705, 13.6232, 5.61403, 0.266667, -0.788667, 13.1364, -10.2, 1.8558
1, 1, 13.354, 18.9681, 13.6207, 5.61403, 0.266667, -0.789276, 13.1344, -10.2, 1.85594
1, 1, 13.3516, 18.9657, 13.6183, 5.61403, 0.266667, -0.789866, 13.1325, -10.2, 1.85607
1, 1, 13.3493, 18.9634, 13.616, 5.61403, 0.266667, -0.790436, 13.1507, -10.1, 1.85483
1, 1, 13.3485, 18.9626, 13.6152, 5.61403, 0.266667, -0.790632, 13.1501, -10.1, 1.85487
1, 1, 13.3478, 18.9618, 13.6144, 5.61403, 0.266667, -0.790822, 13.1494, -10.1, 1.85492
1, 1, 13.347, 18.961, 13.6137, 5.61403, 0.266667, -0.791006, 13.1488, -10.1, 1.85496
1, 1, 13.3463, 18.9603, 13.613, 5.61403, 0.266667, -0.791183, 13.1483, -10.1, 1.855
1, 1, 13.3456, 18.9596, 13.6123, 5.61403, 0.266667, -0.791355, 13.1477, -10.1, 1.85503
1, 1, 13.3449, 18.959, 13.6116, 5.61403, 0.266667, -0.791521, 12.8872, -11.4, 1.87282
1, 1, 13.3256, 18.9396, 13.5922, 5.61403, 0.266667, -0.796298, 12.8717, -11.4, 1.87388
1, 1, 13.3068, 18.9208, 13.5735, 5.61403, 0.266667, -0.800919, 12.8567, -11.4, 1.8749
1, 1, 13.2887, 18.9027, 13.5554, 5.61403, 0.266667, -0.805387, 12.8422, -11.4, 1.87589
1, 1, 13.2712, 18.8852, 13.5378, 5.61403, 0.266667, -0.809709, 12.8282, -11.4, 1.87685
1, 1, 13.2542, 18.8683, 13.5209, 5.61403, 0.266667, -0.813889, 12.8146, -11.4, 1.87777
1, 1, 13.2378, 18.8519, 13.5045, 5.61403, 0.266667, -0.817932, 12.7015, -11.9, 1.88549
1, 1, 13.2148, 18.8288, 13.4814, 5.61403, 0.266667, -0.823618, 12.683, -11.9, 1.88675
1, 1, 13.1925, 18.8065, 13.4591, 5.61403, 0.266667, -0.829116, 12.6652, -11.9, 1.88797
1, 1, 13.1709, 18.7849, 13.4376, 5.61403, 0.266667, -0.834435, 12.6479, -11.9, 1.88915
1, 1, 13.15, 18.7641, 13.4167, 5.61403, 0.266667, -0.839579, 12.6313, -11.9, 1.89029
1, 1, 13.1299, 18.7439, 13.3965, 5.61403, 0.266667, -0.844553, 12.6151, -11.9, 1.89139
1, 1, 13.1104, 18.7244, 13.377, 5.61403, 0.266667, -0.849365, 12.4195, -12.8, 1.90474
1, 1, 13.0785, 18.6926, 13.3452, 5.61403, 0.266667, -0.857214, 12.394, -12.8, 1.90648
1, 1, 13.0477, 18.6618, 13.3144, 5.61403, 0.266667, -0.864806, 12.3694, -12.8, 1.90816
1, 1, 13.018, 18.632, 13.2846, 5.61403, 0.266667, -0.872149, 12.3456, -12.8, 1.90978
1, 1, 12.9892, 18.6032, 13.2558, 5.61403, 0.266667, -0.87925, 12.3226, -12.8, 1.91136
1, 1, 12.9613, 18.5754, 13.228, 5.61403, 0.266667, -0.886118, 12.3003, -12.8, 1.91288
1, 1, 12.9344, 18.5484, 13.201, 5.61403, 0.266667, -0.892762, 12.0387, -14, 1.93073
1, 1, 12.891, 18.5051, 13.1577, 5.61403, 0.266667, -0.903448, 12.0041, -14, 1.9331
1, 1, 12.8491, 18.4632, 13.1158, 5.61403, 0.266667, -0.913783, 11.9705, -14, 1.93539
1, 1, 12.8086, 18.4226, 13.0753, 5.61403, 0.266667, -0.923779, 11.9381, -14, 1.9376
1, 1, 12.7694, 18.3834, 13.0361, 5.61403, 0.266667, -0.933446, 11.9067, -14, 1.93974
1, 1, 12.7315, 18.3455, 12.9981, 5.61403, 0.266667, -0.942797, 11.8764, -14, 1.94181
1, 1, 12.6948, 18.3088, 12.9615, 5.61403, 0.266667, -0.95184, 11.5671, -15.4, 1.96293
1, 1, 12.6392, 18.2532, 12.9058, 5.61403, 0.266667, -0.965558, 11.5226, -15.4, 1.96596
1, 1, 12.5854, 18.1994, 12.852, 5.61403, 0.266667, -0.978826, 11.4795, -15.4, 1.9689
1, 1, 12.5333, 18.1474, 12.8, 5.61403, 0.266667, -0.991658, 11.4379, -15.4, 1.97174
1, 1, 12.483, 18.097, 12.7497, 5.61403, 0.266667, -1.00407, 11.3976, -15.4, 1.97449
1, 1, 12.4343, 18.0484, 12.701, 5.61403, 0.266667, -1.01607, 11.3587, -15.4, 1.97715
1, 1, 12.3873, 18.0013, 12.6539, 5.61403, 0.266667, -1.02768, 11.121, -16.4, 1.99337
1, 1, 12.3273, 17.9414, 12.594, 5.61403, 0.266667, -1.04246, 11.0731, -16.4, 1.99665
1, 1, 12.2694, 17.8834, 12.536, 5.61403, 0.266667, -1.05675, 11.0267, -16.4, 1.99981
1, 1, 12.2133, 17.8273, 12.48, 5.61403, 0.266667, -1.07058, 10.9819, -16.4, 2.00287
1, 1, 12.1591, 17.7731, 12.4257, 5.61403, 0.266667, -1.08395, 10.9385, -16.4, 2.00583
1, 1, 12.1066, 17.7207, 12.3733, 5.61403, 0.266667, -1.09688, 10.8965, -16.4, 2.0087
1, 1, 12.0559, 17.67, 12.3226, 5.61403, 0.266667, -1.10939, 11.056, -15.4, 1.99781
1, 1, 12.0213, 17.6353, 12.2879, 5.61403, 0.266667, -1.11793, 11.0282, -15.4, 1.99971
1, 1, 11.9878, 17.6018, 12.2544, 5.61403, 0.266667, -1.1262, 11.0014, -15.4, 2.00154
1, 1, 11.9553, 17.5694, 12.222, 5.61403, 0.266667, -1.13419, 10.9755, -15.4, 2.00331
1, 1, 11.924, 17.538, 12.1907, 5.61403, 0.266667, -1.14192, 10.9504, -15.4, 2.00502
1, 1, 11.8937, 17.5077, 12.1603, 5.61403, 0.266667, -1.1494, 10.9262, -15.4, 2.00668
1, 1, 11.8643, 17.4784, 12.131, 5.61403, 0.266667, -1.15663, 10.9027, -15.4, 2.00828
1, 1, 11.836, 17.45, 12.1026, 5.61403, 0.266667, -1.16363, 10.88, -15.4, 2.00983
1, 1, 11.8085, 17.4226, 12.0752, 5.61403, 0.266667, -1.17039, 10.8581, -15.4, 2.01132
1, 1, 11.782, 17.396, 12.0487, 5.61403, 0.266667, -1.17694, 10.8368, -15.4, 2.01277
1, 1, 11.7563, 17.3704, 12.023, 5.61403, 0.266667, -1.18326, 10.8163, -15.4, 2.01417
1, 1, 11.7315, 17.3456, 11.9982, 5.61403, 0.266667, -1.18938, 10.7965, -15.4, 2.01553
1, 1, 11.7075, 17.3216, 11.9742, 5.61403, 0.266667, -1.1953, 10.8173, -15.2, 2.01411
1, 1, 11.6872, 17.3012, 11.9539, 5.61403, 0.266667, -1.20032, 10.801, -15.2, 2.01522
1, 1, 11.6675, 17.2816, 11.9342, 5.61403, 0.266667, -1.20517, 10.7852, -15.2, 2.01629
1, 1, 11.6485, 17.2625, 11.9152, 5.61403, 0.266667, -1.20986, 10.77, -15.2, 2.01733
1, 1, 11.6301, 17.2441, 11.8968, 5.61403, 0.266667, -1.2144, 10.7553, -15.2, 2.01834
1, 1, 11.6123, 17.2263, 11.879, 5.61403, 0.266667, -1.21878, 10.7411, -15.2, 2.01931
1, 1, 11.5951, 17.2091, 11.8618, 5.61403, 0.266667, -1.22303, 10.7073, -15.3, 2.02161
1, 1, 11.577, 17.191, 11.8437, 5.61403, 0.266667, -1.22749, 10.6928, -15.3, 2.0226
1, 1, 11.5595, 17.1736, 11.8262, 5.61403, 0.266667, -1.2318, 10.6788, -15.3, 2.02356
1, 1, 11.5426, 17.1566, 11.8093, 5.61403, 0.266667, -1.23597, 10.6653, -15.3, 2.02448
1, 1, 11.5262, 17.1403, 11.7929, 5.61403, 0.266667, -1.24001, 10.6522, -15.3, 2.02537
1, 1, 11.5104, 17.1245, 11.7771, 5.61403, 0.266667, -1.24391, 10.6396, -15.3, 2.02624
1, 1, 11.4951, 17.1091, 11.7618, 5.61403, 0.266667, -1.24768, 11.1273, -12.8, 1.99294
1, 1, 11.5163, 17.1303, 11.783, 5.61403, 0.266667, -1.24246, 11.1443, -12.8, 1.99179
1, 1, 11.5368, 17.1508, 11.8035, 5.61403, 0.266667, -1.2374, 11.1607, -12.8, 1.99067
1, 1, 11.5566, 17.1707, 11.8233, 5.61403, 0.266667, -1.23251, 11.1765, -12.8, 1.98958
1, 1, 11.5758, 17.1899, 11.8425, 5.61403, 0.266667, -1.22778, 11.1919, -12.8, 1.98854
1, 1, 11.5944, 17.2084, 11.861, 5.61403, 0.266667, -1.22321, 11.2067, -12.8, 1.98752
1, 1, 11.6123, 17.2263, 11.879, 5.61403, 0.266667, -1.21878, 11.6811, -10.5, 1.95515
1, 1, 11.6628, 17.2768, 11.9294, 5.61403, 0.266667, -1.20634, 11.7214, -10.5, 1.95239
1, 1, 11.7116, 17.3256, 11.9783, 5.61403, 0.266667, -1.1943, 11.7605, -10.5, 1.94972
1, 1, 11.7588, 17.3728, 12.0255, 5.61403, 0.266667, -1.18266, 11.7983, -10.5, 1.94715
1, 1, 11.8045, 17.4185, 12.0711, 5.61403, 0.266667, -1.1714, 11.8348, -10.5, 1.94465
1, 1, 11.8486, 17.4627, 12.1153, 5.61403, 0.266667, -1.16051, 11.8701, -10.5, 1.94224
1, 1, 11.8913, 17.5054, 12.158, 5.61403, 0.266667, -1.14998, 12.3243, -8.4, 1.91124
1, 1, 11.9629, 17.5769, 12.2296, 5.61403, 0.266667, -1.13233, 12.3815, -8.4, 1.90733
1, 1, 12.0321, 17.6461, 12.2988, 5.61403, 0.266667, -1.11527, 12.4369, -8.4, 1.90355
1, 1, 12.099, 17.7131, 12.3657, 5.61403, 0.266667, -1.09876, 12.4904, -8.4, 1.8999
1, 1, 12.1637, 17.7778, 12.4304, 5.61403, 0.266667, -1.0828, 12.5422, -8.4, 1.89636
1, 1, 12.2264, 17.8404, 12.493, 5.61403, 0.266667, -1.06736, 12.5923, -8.4, 1.89294
1, 1, 12.2869, 17.9009, 12.5536, 5.61403, 0.266667, -1.05243, 12.8208, -7.5, 1.87735
1, 1, 12.3584, 17.9725, 12.6251, 5.61403, 0.266667, -1.03479, 12.878, -7.5, 1.87345
1, 1, 12.4276, 18.0416, 12.6943, 5.61403, 0.266667, -1.01773, 12.9333, -7.5, 1.86967
1, 1, 12.4945, 18.1085, 12.7612, 5.61403, 0.266667, -1.00123, 12.9868, -7.5, 1.86601
1, 1, 12.5592, 18.1732, 12.8259, 5.61403, 0.266667, -0.985277, 13.0386, -7.5, 1.86248
1, 1, 12.6218, 18.2358, 12.8885, 5.61403, 0.266667, -0.969844, 13.0887, -7.5, 1.85906
1, 1, 12.6823, 18.2964, 12.949, 5.61403, 0.266667, -0.954918, 13.1571, -7.4, 1.85439
1, 1, 12.7423, 18.3563, 13.009, 5.61403, 0.266667, -0.940127, 13.2051, -7.4, 1.85112
1, 1, 12.8003, 18.4144, 13.067, 5.61403, 0.266667, -0.925821, 13.2515, -7.4, 1.84795
1, 1, 12.8564, 18.4705, 13.1231, 5.61403, 0.266667, -0.911984, 13.2964, -7.4, 1.84489
1, 1, 12.9107, 18.5247, 13.1774, 5.61403, 0.266667, -0.898603, 13.3398, -7.4, 1.84192
1, 1, 12.9632, 18.5772, 13.2298, 5.61403, 0.266667, -0.88566, 13.3818, -7.4, 1.83906
1, 1, 13.0139, 18.628, 13.2806, 5.61403, 0.266667, -0.873142, 13.4424, -7.3, 1.83492
1, 1, 13.0645, 18.6785, 13.3311, 5.61403, 0.266667, -0.86068, 13.4828, -7.3, 1.83216
1, 1, 13.1133, 18.7274, 13.38, 5.61403, 0.266667, -0.848628, 13.5219, -7.3, 1.82949
1, 1, 13.1606, 18.7747, 13.4273, 5.61403, 0.266667, -0.83697, 13.5597, -7.3, 1.82691
1, 1, 13.2063, 18.8204, 13.473, 5.61403, 0.266667, -0.825696, 13.5963, -7.3, 1.82441
1, 1, 13.2506, 18.8646, 13.5172, 5.61403, 0.266667, -0.814792, 13.6317, -7.3, 1.822
