# Number of Zones: 1
# Number of Rooms: 1
# Simulation Duration: 2674800 seconds
# Time Step: 600 seconds 
# Number of Time Instances: 4458
# Thermal Capacity of Room (C): 2000 kJ/K 
# Thermal Capacity of SPOT Region (C_): 200 kJ/K 
# Heat Transfer Coefficient for Outside (alpha_o): 0.048 kJ/K.s 
# Heat Transfer Coefficient for Regions (alpha_r): 0.1425 kJ/K.s 
# Heat Load Due to Lightening and Equipments (Q_l): 0.1 kW 
# Heat Load Due to Presence of Occupants (Q_h): 0.1 kW 
# Heat Load of SPOT Unit (Q_s): 0.7 kW 
# Coefficient of Fan Power Consumption (fan_coef): 0.094
# Density of Air (density): 1.225 kg/m3 
# Specific Heat Capacity of Air (specific_heat): 1.003 kJ/kg.K 
# Parameter-1 of Learned PMV Model: 0.2466
# Parameter-2 of Learned PMV Model: 1.4075
# Parameter-3 of Learned PMV Model: 0.581
# Parameter-4 of Learned PMV Model: 5.4668
# Heating Efficiency of AHU: 0.9
# Cooling Efficiency of AHU: 0.9

S_{SPOT}^1, Occupancy^1, T_{HVAC}^1, T_{SPOT}^1, T_{NoSPOT}^1, DeltaT_{SPOT}^1, DeltaT_{NoSPOT}^1, PPV^1, T_{MixedAir}, T_{ext}, P_{AHU}
1, -4.8, 7.35178, 8.84371, 7.4208, 1.49193, 0.0690245, -3.28594, 6.11496, -4.8, 2.33509
1, -4.8, 7.4502, 8.96433, 7.52107, 1.51413, 0.0708665, -3.2562, 6.21146, -4.8, 2.3285
1, -4.8, 7.5454, 9.07223, 7.61732, 1.52684, 0.0719211, -3.22959, 6.29779, -4.8, 2.32261
1, -4.8, 7.63746, 9.17158, 7.70999, 1.53411, 0.0725248, -3.20509, 6.37726, -4.8, 2.31718
1, -4.5, 7.72651, 9.26479, 7.79938, 1.53828, 0.0728704, -3.1821, 6.51183, -4.5, 2.308
1, -4.5, 7.82595, 9.45661, 7.89902, 1.63067, 0.0730683, -3.1348, 6.66529, -4.5, 2.29752
1, -4.5, 7.92213, 9.60568, 7.99958, 1.68356, 0.0774566, -3.09804, 6.78455, -4.5, 2.28938
1, -4.5, 8.01515, 9.72898, 8.09511, 1.71384, 0.0799689, -3.06763, 6.88318, -4.5, 2.28265
1, -4.5, 8.10511, 9.83628, 8.18652, 1.73117, 0.0814072, -3.04117, 6.96903, -4.5, 2.27679
1, -4.5, 8.19212, 9.93322, 8.27435, 1.7411, 0.0822306, -3.01727, 7.04657, -4.5, 2.27149
1, -4.4, 8.27628, 10.0231, 8.35898, 1.74678, 0.082702, -2.99511, 7.13844, -4.4, 2.26522
1, -4.4, 8.36211, 10.1421, 8.44508, 1.78003, 0.0829719, -2.96575, 7.23371, -4.4, 2.25872
1, -4.4, 8.44513, 10.2442, 8.52968, 1.79907, 0.0845514, -2.94058, 7.31535, -4.4, 2.25315
1, -4.4, 8.52541, 10.3354, 8.61087, 1.80997, 0.0854557, -2.9181, 7.3883, -4.4, 2.24817
1, -4.4, 8.60307, 10.4193, 8.68904, 1.81621, 0.0859734, -2.89741, 7.45542, -4.4, 2.24359
1, -4.4, 8.67817, 10.4979, 8.76444, 1.81978, 0.0862697, -2.87801, 7.51836, -4.4, 2.23929
1, -4.4, 8.75081, 10.5726, 8.83725, 1.82182, 0.0864394, -2.85959, 7.57811, -4.4, 2.23521
1, -4.4, 8.82106, 10.6441, 8.9076, 1.82299, 0.0865366, -2.84198, 7.63525, -4.4, 2.23131
1, -4.4, 8.88901, 10.7127, 8.9756, 1.82366, 0.0865922, -2.82505, 7.69014, -4.4, 2.22757
1, -4.4, 8.95473, 10.7788, 9.04135, 1.82405, 0.086624, -2.80875, 7.74302, -4.4, 2.22396
1, -4.4, 9.01828, 10.8426, 9.10493, 1.82427, 0.0866422, -2.79303, 7.79404, -4.4, 2.22047
1, -4.4, 9.07976, 10.9041, 9.16641, 1.82439, 0.0866527, -2.77784, 7.84332, -4.4, 2.21711
1, -4.6, 9.13921, 10.9637, 9.22587, 1.82446, 0.0866586, -2.76316, 7.85094, -4.6, 2.21659
1, -4.6, 9.18783, 10.9523, 9.2745, 1.76451, 0.0866621, -2.76595, 7.84187, -4.6, 2.21721
1, -4.6, 9.23486, 10.965, 9.31867, 1.73018, 0.083814, -2.76282, 7.85203, -4.6, 2.21651
1, -4.6, 9.28034, 10.9909, 9.36252, 1.71053, 0.0821835, -2.75645, 7.87269, -4.6, 2.2151
1, -4.6, 9.32433, 11.0236, 9.40558, 1.69928, 0.0812501, -2.74838, 7.89889, -4.6, 2.21332
1, -4.6, 9.36687, 11.0597, 9.44759, 1.69284, 0.0807157, -2.73948, 7.92777, -4.6, 2.21134
1, -4.5, 9.40802, 11.0972, 9.48843, 1.68915, 0.0804097, -2.73024, 7.97774, -4.5, 2.20793
1, -4.5, 9.45226, 11.1693, 9.53249, 1.71704, 0.0802345, -2.71245, 8.03544, -4.5, 2.20399
1, -4.5, 9.49504, 11.228, 9.5766, 1.733, 0.0815593, -2.69796, 8.08244, -4.5, 2.20079
1, -4.5, 9.53643, 11.2786, 9.61874, 1.74214, 0.0823177, -2.6855, 8.12286, -4.5, 2.19803
1, -4.5, 9.57645, 11.3238, 9.6592, 1.74738, 0.0827519, -2.67435, 8.15906, -4.5, 2.19556
1, -4.5, 9.61516, 11.3655, 9.69816, 1.75037, 0.0830004, -2.66406, 8.19242, -4.5, 2.19328
1, -4.5, 9.65259, 11.4047, 9.73573, 1.75209, 0.0831427, -2.65441, 8.22375, -4.5, 2.19114
1, -4.5, 9.6888, 11.4419, 9.77203, 1.75307, 0.0832242, -2.64523, 8.2535, -4.5, 2.18911
1, -4.5, 9.72382, 11.4775, 9.80709, 1.75363, 0.0832709, -2.63646, 8.28196, -4.5, 2.18717
1, -4.5, 9.75769, 11.5116, 9.84099, 1.75395, 0.0832976, -2.62803, 8.30932, -4.5, 2.1853
1, -4.5, 9.79045, 11.5446, 9.87376, 1.75414, 0.0833128, -2.61991, 8.33567, -4.5, 2.1835
1, -4.5, 9.82213, 11.5764, 9.90545, 1.75424, 0.0833216, -2.61207, 8.3611, -4.5, 2.18177
1, -4.6, 9.85277, 11.6071, 9.9361, 1.7543, 0.0833266, -2.6045, 8.36566, -4.6, 2.18145
1, -4.6, 9.87797, 11.6023, 9.9613, 1.72434, 0.0833295, -2.60567, 8.36185, -4.6, 2.18171
1, -4.6, 9.90234, 11.6095, 9.98424, 1.70718, 0.0819061, -2.60389, 8.36762, -4.6, 2.18132
1, -4.6, 9.92591, 11.6233, 10.007, 1.69736, 0.0810912, -2.6005, 8.37862, -4.6, 2.18057
1, -4.6, 9.9487, 11.6404, 10.0293, 1.69174, 0.0806247, -2.59627, 8.39235, -4.6, 2.17963
1, -4.6, 9.97075, 11.6593, 10.0511, 1.68852, 0.0803577, -2.59162, 8.40742, -4.6, 2.1786
1, -4.4, 9.99207, 11.6787, 10.0723, 1.68668, 0.0802048, -2.58682, 8.463, -4.4, 2.17481
1, -4.4, 10.0216, 11.7672, 10.1017, 1.74562, 0.0801172, -2.56501, 8.53376, -4.4, 2.16998
1, -4.4, 10.0501, 11.8295, 10.133, 1.77937, 0.0829171, -2.54965, 8.58358, -4.4, 2.16658
1, -4.4, 10.0777, 11.8764, 10.1622, 1.79869, 0.08452, -2.53808, 8.62112, -4.4, 2.16402
1, -4.4, 10.1044, 11.9141, 10.1898, 1.80975, 0.0854377, -2.52877, 8.65132, -4.4, 2.16196
1, -4.4, 10.1302, 11.9463, 10.2162, 1.81608, 0.0859631, -2.52084, 8.67703, -4.4, 2.1602
1, -4.2, 10.1552, 11.9749, 10.2414, 1.81971, 0.0862639, -2.51379, 8.73991, -4.2, 2.15591
1, -4.2, 10.1882, 12.07, 10.2746, 1.88178, 0.086436, -2.49034, 8.81599, -4.2, 2.15071
1, -4.2, 10.2202, 12.1375, 10.3095, 1.91732, 0.0893846, -2.4737, 8.86998, -4.2, 2.14703
1, -4.2, 10.251, 12.1887, 10.3421, 1.93767, 0.0910727, -2.46106, 8.91097, -4.2, 2.14423
1, -4.2, 10.2809, 12.2302, 10.373, 1.94931, 0.0920391, -2.45082, 8.94419, -4.2, 2.14196
1, -4.2, 10.3098, 12.2658, 10.4024, 1.95598, 0.0925924, -2.44205, 8.97265, -4.2, 2.14002
1, -4, 10.3378, 12.2976, 10.4307, 1.9598, 0.0929091, -2.43422, 9.03806, -4, 2.13556
1, -4, 10.3737, 12.3957, 10.4668, 2.02199, 0.0930905, -2.41003, 9.11654, -4, 2.1302
1, -4, 10.4084, 12.466, 10.5045, 2.05759, 0.0960443, -2.39268, 9.17281, -4, 2.12636
1, -4, 10.442, 12.52, 10.5398, 2.07797, 0.0977353, -2.37937, 9.21599, -4, 2.12341
1, -4, 10.4745, 12.5641, 10.5732, 2.08964, 0.0987035, -2.36848, 9.25132, -4, 2.121
1, -4, 10.5059, 12.6023, 10.6052, 2.09632, 0.0992577, -2.35909, 9.2818, -4, 2.11892
1, -3.7, 10.5363, 12.6365, 10.6359, 2.10014, 0.099575, -2.35065, 9.36917, -3.7, 2.11295
1, -3.7, 10.579, 12.7714, 10.6788, 2.19233, 0.0997567, -2.31738, 9.4771, -3.7, 2.10559
1, -3.7, 10.6204, 12.8655, 10.7245, 2.24511, 0.104136, -2.29418, 9.55237, -3.7, 2.10045
1, -3.7, 10.6603, 12.9356, 10.767, 2.27532, 0.106643, -2.27687, 9.60851, -3.7, 2.09662
1, -3.7, 10.699, 12.9916, 10.807, 2.29262, 0.108078, -2.26308, 9.65326, -3.7, 2.09356
1, -3.7, 10.7363, 13.0389, 10.8452, 2.30253, 0.1089, -2.25142, 9.69109, -3.7, 2.09098
1, -3.2, 10.7725, 13.0807, 10.8818, 2.3082, 0.10937, -2.24111, 9.82454, -3.2, 2.08187
1, -3.2, 10.8296, 13.2911, 10.9393, 2.46144, 0.109639, -2.18922, 9.99287, -3.2, 2.07038
1, -3.2, 10.8849, 13.4341, 11.0018, 2.54918, 0.116919, -2.15395, 10.1073, -3.2, 2.06257
1, -3.2, 10.9384, 13.5378, 11.0595, 2.5994, 0.121086, -2.12838, 10.1902, -3.2, 2.05691
1, -3.2, 10.9901, 13.6183, 11.1136, 2.62816, 0.123472, -2.10854, 10.2546, -3.2, 2.05251
1, -3.2, 11.0401, 13.6847, 11.165, 2.64462, 0.124838, -2.09214, 10.3078, -3.2, 2.04888
1, -2.5, 11.0885, 13.7425, 11.2141, 2.65405, 0.125619, -2.07789, 10.494, -2.5, 2.03617
1, -2.5, 11.1664, 14.0358, 11.2924, 2.86944, 0.126067, -2.00557, 10.7286, -2.5, 2.02016
1, -2.5, 11.2417, 14.2344, 11.378, 2.99275, 0.136298, -1.95659, 10.8875, -2.5, 2.00931
1, -2.5, 11.3145, 14.3779, 11.4567, 3.06335, 0.142156, -1.92122, 11.0023, -2.5, 2.00148
1, -2.5, 11.385, 14.4887, 11.5305, 3.10377, 0.145509, -1.89388, 11.091, -2.5, 1.99542
1, -2.5, 11.4531, 14.58, 11.6005, 3.12691, 0.147429, -1.87137, 11.164, -2.5, 1.99044
1, -2.2, 11.519, 14.6591, 11.6675, 3.14015, 0.148528, -1.85185, 11.2873, -2.2, 1.98202
1, -2.2, 11.596, 14.8338, 11.7452, 3.23774, 0.149157, -1.80879, 11.427, -2.2, 1.97249
1, -2.2, 11.6706, 14.9642, 11.8244, 3.2936, 0.153793, -1.77663, 11.5313, -2.2, 1.96537
1, -2.2, 11.7427, 15.0682, 11.8991, 3.32559, 0.156446, -1.75097, 11.6146, -2.2, 1.95968
1, -2.2, 11.8124, 15.1563, 11.9703, 3.3439, 0.157965, -1.72927, 11.685, -2.2, 1.95488
1, -2.2, 11.8798, 15.2342, 12.0386, 3.35438, 0.158835, -1.71005, 11.7473, -2.2, 1.95062
1, -2.1, 11.945, 15.3054, 12.1043, 3.36038, 0.159333, -1.69249, 11.8243, -2.1, 1.94537
1, -2.1, 12.0125, 15.4063, 12.1721, 3.39382, 0.159618, -1.6676, 11.9051, -2.1, 1.93986
1, -2.1, 12.0778, 15.4908, 12.239, 3.41296, 0.161206, -1.64678, 11.9726, -2.1, 1.93525
1, -2.1, 12.1409, 15.5649, 12.3031, 3.42392, 0.162116, -1.62851, 12.0319, -2.1, 1.9312
1, -2.1, 12.202, 15.6322, 12.3646, 3.43019, 0.162636, -1.6119, 12.0858, -2.1, 1.92752
1, -2.1, 12.2611, 15.6949, 12.424, 3.43379, 0.162934, -1.59645, 12.1359, -2.1, 1.9241
1, -1.6, 12.3182, 15.7541, 12.4813, 3.43584, 0.163105, -1.58185, 12.2832, -1.6, 1.91404
1, -1.6, 12.3957, 15.9827, 12.5589, 3.58702, 0.163203, -1.52547, 12.4662, -1.6, 1.90156
1, -1.6, 12.4706, 16.1442, 12.641, 3.67357, 0.170383, -1.48565, 12.5953, -1.6, 1.89274
1, -1.6, 12.543, 16.2662, 12.7175, 3.72312, 0.174495, -1.45557, 12.6929, -1.6, 1.88608
1, -1.6, 12.6131, 16.3646, 12.79, 3.75148, 0.176848, -1.43129, 12.7717, -1.6, 1.8807
1, -1.6, 12.6809, 16.4486, 12.8591, 3.76772, 0.178196, -1.41057, 12.8389, -1.6, 1.87611
1, -1.3, 12.7464, 16.5235, 12.9254, 3.77702, 0.178967, -1.39212, 12.9588, -1.3, 1.86793
1, -1.3, 12.8231, 16.6955, 13.0026, 3.87234, 0.179409, -1.34969, 13.0964, -1.3, 1.85854
1, -1.3, 12.8973, 16.8243, 13.0813, 3.92692, 0.183936, -1.31794, 13.1994, -1.3, 1.8515
1, -1.3, 12.9691, 16.9273, 13.1556, 3.95816, 0.186529, -1.29254, 13.2818, -1.3, 1.84588
1, -1.3, 13.0385, 17.0146, 13.2265, 3.97605, 0.188013, -1.27101, 13.3517, -1.3, 1.84111
1, -1.3, 13.1056, 17.0919, 13.2945, 3.98629, 0.188862, -1.25193, 13.4135, -1.3, 1.83689
1, -0.7, 13.1706, 17.1627, 13.3599, 3.99215, 0.189349, -1.23447, 13.5902, -0.7, 1.82483
1, -0.7, 13.26, 17.4355, 13.4496, 4.17551, 0.189627, -1.1672, 13.8084, -0.7, 1.80993
1, -0.7, 13.3465, 17.627, 13.5448, 4.28048, 0.198336, -1.11999, 13.9616, -0.7, 1.79948
1, -0.7, 13.4302, 17.7707, 13.6335, 4.34057, 0.203323, -1.08454, 14.0766, -0.7, 1.79163
1, -0.7, 13.5111, 17.886, 13.7172, 4.37498, 0.206177, -1.0561, 14.1688, -0.7, 1.78533
1, -0.7, 13.5893, 17.984, 13.7971, 4.39467, 0.207811, -1.03195, 14.2472, -0.7, 1.77998
1, 0, 13.665, 18.071, 13.8737, 4.40595, 0.208747, -1.0105, 14.4568, 0, 1.76568
1, 0, 13.7693, 18.3917, 13.9786, 4.62241, 0.209283, -0.93141, 14.7134, 0, 1.74816
1, 0, 13.8701, 18.6165, 14.0897, 4.74633, 0.219564, -0.87598, 14.8932, 0, 1.73589
1, 0, 13.9677, 18.785, 14.1931, 4.81727, 0.225451, -0.83443, 15.028, 0, 1.72669
1, 0, 14.062, 18.9199, 14.2908, 4.85789, 0.22882, -0.801149, 15.1359, 0, 1.71932
1, 0, 14.1533, 19.0344, 14.384, 4.88114, 0.23075, -0.772914, 15.2275, 0, 1.71306
1, 0.7, 14.2415, 19.136, 14.4734, 4.89445, 0.231854, -0.747869, 15.4488, 0.7, 1.69796
1, 0.7, 14.358, 19.47, 14.5904, 5.11207, 0.232487, -0.665491, 15.716, 0.7, 1.67972
1, 0.7, 14.4706, 19.7072, 14.7134, 5.23666, 0.242824, -0.606998, 15.9058, 0.7, 1.66677
1, 0.7, 14.5795, 19.8875, 14.8282, 5.30799, 0.248741, -0.562551, 16.05, 0.7, 1.65693
1, 0.7, 14.6848, 20.0336, 14.9369, 5.34882, 0.252129, -0.526505, 16.1669, 0.7, 1.64894
1, 0.7, 14.7867, 20.1589, 15.0408, 5.3722, 0.254069, -0.495617, 16.2671, 0.7, 1.6421
1, 1.8, 14.8852, 20.2708, 15.1404, 5.38559, 0.25518, -0.468018, 16.5767, 1.8, 1.62097
1, 1.8, 15.0294, 20.7526, 15.2852, 5.72325, 0.255815, -0.349205, 16.9621, 1.8, 1.59466
1, 1.8, 15.1688, 21.0853, 15.4406, 5.91656, 0.271854, -0.267157, 17.2283, 1.8, 1.57649
1, 1.8, 15.3036, 21.3308, 15.5846, 6.02723, 0.281037, -0.206616, 17.4247, 1.8, 1.56309
1, 1.8, 15.434, 21.5246, 15.7203, 6.09059, 0.286293, -0.158834, 17.5797, 1.8, 1.55251
1, 1.8, 15.5601, 21.687, 15.8494, 6.12686, 0.289303, -0.118787, 17.7096, 1.8, 1.54364
1, 2.6, 15.6821, 21.8297, 15.9731, 6.14763, 0.291026, -0.0835852, 17.9838, 2.6, 1.52492
1, 2.6, 15.8356, 22.2351, 16.1276, 6.39952, 0.292012, 0.016383, 18.3081, 2.6, 1.50279
1, 2.6, 15.9841, 22.5278, 16.288, 6.54372, 0.303977, 0.0885543, 18.5422, 2.6, 1.4868
1, 2.6, 16.1277, 22.7539, 16.4385, 6.62628, 0.310827, 0.144321, 18.7232, 2.6, 1.47445
1, 2.6, 16.2665, 22.9401, 16.5813, 6.67355, 0.314748, 0.190222, 18.8721, 2.6, 1.46429
1, 2.6, 16.4008, 23.1014, 16.7178, 6.70061, 0.316993, 0.230016, 19.0012, 2.6, 1.45548
1, 3.3, 16.5307, 23.2468, 16.849, 6.7161, 0.318279, 0.26587, 19.2575, 3.3, 1.43798
1, 3.3, 16.6875, 23.6224, 17.0065, 6.93497, 0.319015, 0.358489, 19.5579, 3.3, 1.41747
1, 3.3, 16.839, 23.8993, 17.1684, 7.06027, 0.329411, 0.426767, 19.7794, 3.3, 1.40235
1, 3.3, 16.9856, 24.1176, 17.321, 7.132, 0.335363, 0.480607, 19.9541, 3.3, 1.39043
1, 3.3, 17.1274, 24.3005, 17.4662, 7.17307, 0.33877, 0.525699, 20.1004, 3.3, 1.38044
1, 3.3, 17.2645, 24.4611, 17.6053, 7.19658, 0.340721, 0.565313, 20.2289, 3.3, 1.37167
1, 3.6, 17.3972, 24.6072, 17.739, 7.21004, 0.341838, 0.601338, 20.4058, 3.6, 1.3596
1, 3.6, 17.5388, 24.8465, 17.8812, 7.30775, 0.342477, 0.66035, 20.5972, 3.6, 1.34653
1, 3.6, 17.6757, 25.0394, 18.0228, 7.36369, 0.347118, 0.707914, 20.7515, 3.6, 1.336
1, 3.6, 17.8082, 25.2039, 18.1579, 7.39571, 0.349775, 0.748473, 20.8831, 3.6, 1.32702
1, 3.6, 17.9363, 25.3503, 18.2875, 7.41404, 0.351296, 0.784583, 21.0002, 3.6, 1.31902
1, 3.6, 18.0601, 25.4847, 18.4123, 7.42454, 0.352167, 0.817723, 21.1077, 3.6, 1.31168
1, 2.8, 18.18, 25.6105, 18.5326, 7.43055, 0.352666, 0.848754, 21.0484, 2.8, 1.31573
1, 2.8, 18.2603, 25.4543, 18.6133, 7.19399, 0.352951, 0.810239, 20.9235, 2.8, 1.32426
1, 2.8, 18.3381, 25.3966, 18.6798, 7.05856, 0.341714, 0.796011, 20.8773, 2.8, 1.32741
1, 2.8, 18.4133, 25.3943, 18.7485, 6.98103, 0.335282, 0.795431, 20.8754, 2.8, 1.32754
1, 2.8, 18.486, 25.4226, 18.8176, 6.93664, 0.331599, 0.802416, 20.8981, 2.8, 1.32599
1, 2.8, 18.5563, 25.4675, 18.8858, 6.91122, 0.32949, 0.813492, 20.934, 2.8, 1.32354
1, 2.4, 18.6243, 25.521, 18.9526, 6.89668, 0.328283, 0.826678, 20.8968, 2.4, 1.32608
1, 2.4, 18.6723, 25.4407, 18.9999, 6.76835, 0.327592, 0.806875, 20.8326, 2.4, 1.33047
1, 2.4, 18.7188, 25.4137, 19.0403, 6.69488, 0.321496, 0.800212, 20.8109, 2.4, 1.33194
1, 2.4, 18.7637, 25.4165, 19.0817, 6.65282, 0.318007, 0.800917, 20.8132, 2.4, 1.33179
1, 2.4, 18.8072, 25.4359, 19.1232, 6.62874, 0.316009, 0.805694, 20.8287, 2.4, 1.33073
1, 2.4, 18.8492, 25.4641, 19.1641, 6.61495, 0.314865, 0.812657, 20.8513, 2.4, 1.32919
1, 1.9, 18.8898, 25.4969, 19.204, 6.60706, 0.31421, 0.820733, 20.7775, 1.9, 1.33422
1, 1.9, 18.9069, 25.3595, 19.2208, 6.45254, 0.313835, 0.786848, 20.6676, 1.9, 1.34173
1, 1.9, 18.9235, 25.2876, 19.23, 6.36408, 0.306496, 0.769113, 20.6101, 1.9, 1.34566
1, 1.9, 18.9395, 25.2529, 19.2418, 6.31344, 0.302294, 0.76057, 20.5823, 1.9, 1.34755
1, 1.9, 18.955, 25.2394, 19.2549, 6.28444, 0.299888, 0.757237, 20.5715, 1.9, 1.34829
1, 1.9, 18.9699, 25.2378, 19.2684, 6.26784, 0.298511, 0.756836, 20.5702, 1.9, 1.34837
1, 1.7, 18.9844, 25.2428, 19.2821, 6.25834, 0.297723, 0.758063, 20.5342, 1.7, 1.35083
1, 1.7, 18.9895, 25.1824, 19.2868, 6.1929, 0.297271, 0.743189, 20.4859, 1.7, 1.35413
1, 1.7, 18.9945, 25.1499, 19.2887, 6.15544, 0.294163, 0.735172, 20.4599, 1.7, 1.3559
1, 1.7, 18.9993, 25.1333, 19.2917, 6.13399, 0.292383, 0.731064, 20.4466, 1.7, 1.35681
1, 1.7, 19.0039, 25.1256, 19.2953, 6.12171, 0.291364, 0.729179, 20.4405, 1.7, 1.35723
1, 1.7, 19.0084, 25.1231, 19.2992, 6.11468, 0.290781, 0.728551, 20.4385, 1.7, 1.35737
1, 1.9, 19.0127, 25.1234, 19.3032, 6.11065, 0.290447, 0.728627, 20.4787, 1.9, 1.35462
1, 1.9, 19.0258, 25.1942, 19.3161, 6.16835, 0.290256, 0.746079, 20.5353, 1.9, 1.35076
1, 1.9, 19.0385, 25.2398, 19.3314, 6.20138, 0.292997, 0.757342, 20.5719, 1.9, 1.34826
1, 1.9, 19.0507, 25.271, 19.3452, 6.22029, 0.294566, 0.765021, 20.5968, 1.9, 1.34656
1, 1.9, 19.0625, 25.2936, 19.358, 6.23112, 0.295464, 0.770607, 20.6149, 1.9, 1.34532
1, 1.9, 19.0739, 25.3113, 19.3699, 6.23731, 0.295978, 0.774957, 20.629, 1.9, 1.34436
1, 2.1, 19.085, 25.3259, 19.3813, 6.24086, 0.296272, 0.77856, 20.6807, 2.1, 1.34083
1, 2.1, 19.1046, 25.4075, 19.401, 6.30289, 0.296441, 0.798685, 20.746, 2.1, 1.33638
1, 2.1, 19.1235, 25.4619, 19.4229, 6.33841, 0.299387, 0.812113, 20.7895, 2.1, 1.3334
1, 2.1, 19.1418, 25.5006, 19.4429, 6.35874, 0.301074, 0.821644, 20.8205, 2.1, 1.33129
1, 2.1, 19.1596, 25.5299, 19.4616, 6.37038, 0.30204, 0.828883, 20.844, 2.1, 1.32969
1, 2.1, 19.1767, 25.5537, 19.4793, 6.37704, 0.302593, 0.834751, 20.863, 2.1, 1.32839
1, 2, 19.1933, 25.5741, 19.4962, 6.38086, 0.302909, 0.839778, 20.8593, 2, 1.32864
1, 2, 19.2049, 25.5579, 19.5079, 6.35304, 0.303091, 0.835776, 20.8463, 2, 1.32953
1, 2, 19.2161, 25.5532, 19.5178, 6.33712, 0.301769, 0.834612, 20.8425, 2, 1.32979
1, 2, 19.2269, 25.5549, 19.5279, 6.328, 0.301013, 0.835037, 20.8439, 2, 1.32969
1, 2, 19.2374, 25.5602, 19.538, 6.32278, 0.30058, 0.836335, 20.8481, 2, 1.3294
1, 2, 19.2475, 25.5673, 19.5478, 6.31979, 0.300332, 0.838099, 20.8538, 2, 1.32901
1, 2.6, 19.2573, 25.5754, 19.5575, 6.31808, 0.30019, 0.840095, 20.9803, 2.6, 1.32038
1, 2.6, 19.2934, 25.7905, 19.5936, 6.4971, 0.300109, 0.893149, 21.1524, 2.6, 1.30863
1, 2.6, 19.3284, 25.928, 19.637, 6.59959, 0.308612, 0.927038, 21.2624, 2.6, 1.30113
1, 2.6, 19.3622, 26.0204, 19.6757, 6.65827, 0.313481, 0.949841, 21.3364, 2.6, 1.29608
1, 2.6, 19.3949, 26.0867, 19.7111, 6.69186, 0.316268, 0.966183, 21.3894, 2.6, 1.29246
1, 2.6, 19.4265, 26.1376, 19.7443, 6.71109, 0.317863, 0.97872, 21.43, 2.6, 1.28968
1, 2.5, 19.457, 26.1791, 19.7758, 6.7221, 0.318777, 0.988974, 21.4433, 2.5, 1.28878
1, 2.5, 19.4822, 26.1806, 19.8015, 6.6984, 0.3193, 0.989326, 21.4444, 2.5, 1.2887
1, 2.5, 19.5065, 26.1913, 19.8246, 6.68483, 0.318174, 0.991974, 21.453, 2.5, 1.28811
1, 2.5, 19.53, 26.207, 19.8475, 6.67707, 0.31753, 0.995855, 21.4656, 2.5, 1.28725
1, 2.5, 19.5527, 26.2253, 19.8699, 6.67262, 0.317161, 1.00036, 21.4803, 2.5, 1.28626
1, 2.5, 19.5747, 26.2448, 19.8916, 6.67008, 0.31695, 1.00516, 21.4958, 2.5, 1.28519
1, 1.4, 19.596, 26.2646, 19.9128, 6.66862, 0.316829, 1.01004, 21.2917, 1.4, 1.29913
1, 1.4, 19.5677, 25.9055, 19.8844, 6.33778, 0.316759, 0.921487, 21.0044, 1.4, 1.31874
1, 1.4, 19.5403, 25.6887, 19.8414, 6.14838, 0.301045, 0.868037, 20.831, 1.4, 1.33058
1, 1.4, 19.5139, 25.5538, 19.8059, 6.03995, 0.292048, 0.834775, 20.7231, 1.4, 1.33794
1, 1.4, 19.4883, 25.4662, 19.7752, 5.97787, 0.286898, 0.813159, 20.6529, 1.4, 1.34273
1, 1.4, 19.4636, 25.4059, 19.7475, 5.94233, 0.283949, 0.798294, 20.6047, 1.4, 1.34602
1, 1.9, 19.4396, 25.3616, 19.7219, 5.92198, 0.282261, 0.787375, 20.6693, 1.9, 1.34161
1, 1.9, 19.4387, 25.499, 19.72, 6.06034, 0.281294, 0.82126, 20.7792, 1.9, 1.33411
1, 1.9, 19.4378, 25.5773, 19.7257, 6.13954, 0.287866, 0.840568, 20.8419, 1.9, 1.32983
1, 1.9, 19.4369, 25.6218, 19.7285, 6.18489, 0.291628, 0.851534, 20.8774, 1.9, 1.3274
1, 1.9, 19.4361, 25.6469, 19.7298, 6.21085, 0.293782, 0.857725, 20.8975, 1.9, 1.32603
1, 1.9, 19.4352, 25.6609, 19.7302, 6.22571, 0.295015, 0.861187, 20.9087, 1.9, 1.32527
1, 2.1, 19.4344, 25.6686, 19.7302, 6.23422, 0.295721, 0.863088, 20.9549, 2.1, 1.32211
1, 2.1, 19.4425, 25.7416, 19.7387, 6.29909, 0.296125, 0.881085, 21.0133, 2.1, 1.31813
1, 2.1, 19.4504, 25.7866, 19.7496, 6.33623, 0.299207, 0.892178, 21.0493, 2.1, 1.31567
1, 2.1, 19.458, 25.8155, 19.7589, 6.35749, 0.300971, 0.899291, 21.0724, 2.1, 1.3141
1, 2.1, 19.4653, 25.835, 19.7673, 6.36966, 0.301981, 0.904102, 21.088, 2.1, 1.31303
1, 2.1, 19.4724, 25.849, 19.775, 6.37663, 0.302559, 0.90757, 21.0992, 2.1, 1.31226
1, 1.9, 19.4793, 25.8599, 19.7821, 6.38062, 0.30289, 0.910246, 21.0679, 1.9, 1.3144
1, 1.9, 19.477, 25.7999, 19.7801, 6.32291, 0.30308, 0.89546, 21.0199, 1.9, 1.31768
1, 1.9, 19.4748, 25.7647, 19.7752, 6.28986, 0.300338, 0.886777, 20.9918, 1.9, 1.3196
1, 1.9, 19.4727, 25.7437, 19.7715, 6.27095, 0.298769, 0.881594, 20.975, 1.9, 1.32075
